date,sku_id,actual_qty
2025-07-05,SKU-08895,1
2025-07-05,SKU-08925,1
2025-07-05,SKU-08936,1
2025-07-05,SKU-09020,1
2025-07-05,SKU-09086,1
2025-07-05,SKU-09128,1
2025-07-05,SKU-09266,1
2025-07-05,SKU-09269,1
2025-07-05,SKU-09275,3
2025-07-05,SKU-09285,1
2025-07-05,SKU-09306,2
2025-07-05,SKU-09314,1
2025-07-05,SKU-09370,1
2025-07-05,SKU-09400,5
2025-07-05,SKU-09430,2
2025-07-05,SKU-09455,8
2025-07-05,SKU-09456,8
2025-07-05,SKU-09510,5
2025-07-05,SKU-09518,5
2025-07-05,SKU-09521,2
2025-07-05,SKU-09538,1
2025-07-05,SKU-09555,2
2025-07-05,SKU-09580,1
2025-07-05,SKU-09623,1
2025-07-05,SKU-09638,1
2025-07-05,SKU-09641,1
2025-07-05,SKU-09694,2
2025-07-05,SKU-09757,4
2025-07-05,SKU-09760,150
2025-07-05,SKU-09765,2
2025-07-05,SKU-09920,1
2025-07-05,SKU-09923,1
2025-07-05,SKU-09931,1
2025-07-05,SKU-10006,1
2025-07-05,SKU-10017,1
2025-07-05,SKU-10022,1
2025-07-05,SKU-10052,5
2025-07-05,SKU-10054,3
2025-07-05,SKU-10119,38
2025-07-05,SKU-10121,1
2025-07-05,SKU-10172,2
2025-07-05,SKU-10186,1
2025-07-05,SKU-10206,5
2025-07-05,SKU-10231,1
2025-07-05,SKU-10232,1
2025-07-05,SKU-10494,3
2025-07-05,SKU-10532,20
2025-07-05,SKU-10603,1
2025-07-05,SKU-10801,1
2025-07-05,SKU-10921,1
2025-07-05,SKU-10953,2
2025-07-05,SKU-10981,11
2025-07-05,SKU-10986,5
2025-07-05,SKU-10991,11
2025-07-05,SKU-10996,10
2025-07-05,SKU-10998,1
2025-07-05,SKU-11001,1
2025-07-05,SKU-11004,10
2025-07-05,SKU-11012,11
2025-07-05,SKU-11014,1
2025-07-05,SKU-11024,1
2025-07-05,SKU-11056,3
2025-07-05,SKU-11190,1
2025-07-05,SKU-11224,3
2025-07-05,SKU-11270,1
2025-07-05,SKU-11275,2
2025-07-05,SKU-11278,1
2025-07-05,SKU-11286,2
2025-07-05,SKU-11299,1
2025-07-05,SKU-11300,3
2025-07-05,SKU-11301,1
2025-07-05,SKU-11311,1
2025-07-05,SKU-11419,1
2025-07-05,SKU-11637,4
2025-07-05,SKU-11873,1
2025-07-05,SKU-11891,2
2025-07-05,SKU-11927,1
2025-07-05,SKU-11992,2
2025-07-05,SKU-11994,1
2025-07-05,SKU-12064,2
2025-07-05,SKU-12176,2
2025-07-05,SKU-12275,100
2025-07-05,SKU-12309,1
2025-07-05,SKU-12317,2
2025-07-05,SKU-12411,1
2025-07-05,SKU-12424,1
2025-07-05,SKU-12454,2
2025-07-05,SKU-12469,1
2025-07-05,SKU-12487,1
2025-07-05,SKU-12534,-12
2025-07-05,SKU-12537,6
2025-07-05,SKU-12878,1
2025-07-05,SKU-12910,-3
2025-07-05,SKU-13460,1
2025-07-05,SKU-13493,2
2025-07-05,SKU-13495,4
2025-07-05,SKU-13552,2
2025-07-05,SKU-13554,2
2025-07-05,SKU-13579,1
2025-07-05,SKU-13629,1
2025-07-05,SKU-13631,1
2025-07-05,SKU-13632,2
2025-07-05,SKU-13663,3
2025-07-05,SKU-13702,2
2025-07-05,SKU-13704,1
2025-07-05,SKU-13706,1
2025-07-05,SKU-13720,3
2025-07-05,SKU-13726,2
2025-07-05,SKU-13730,2
2025-07-05,SKU-13739,1
2025-07-05,SKU-13746,1
2025-07-05,SKU-13751,1
2025-07-05,SKU-13759,1
2025-07-05,SKU-13803,2
2025-07-05,SKU-13816,1
2025-07-05,SKU-13822,1
2025-07-05,SKU-13846,27
2025-07-05,SKU-13849,50
2025-07-05,SKU-14144,2
2025-07-05,SKU-14151,1
2025-07-05,SKU-14303,6
2025-07-05,SKU-14306,1
2025-07-05,SKU-14320,8
2025-07-05,SKU-14323,8
2025-07-05,SKU-14329,20
2025-07-05,SKU-14362,2
2025-07-05,SKU-14387,1
2025-07-05,SKU-14390,1
2025-07-05,SKU-14403,6
2025-07-05,SKU-14449,1
2025-07-05,SKU-14465,6
2025-07-05,SKU-14468,4
2025-07-05,SKU-14472,50
2025-07-05,SKU-14555,2
2025-07-05,SKU-14558,6
2025-07-05,SKU-14561,4
2025-07-05,SKU-14574,1
2025-07-05,SKU-14581,2
2025-07-05,SKU-14639,2
2025-07-05,SKU-14641,6
2025-07-05,SKU-14644,2
2025-07-05,SKU-14647,62
2025-07-05,SKU-14658,1
2025-07-05,SKU-14671,2
2025-07-05,SKU-14672,2
2025-07-05,SKU-14685,4
2025-07-05,SKU-14730,6
2025-07-05,SKU-14741,2
2025-07-05,SKU-14745,2
2025-07-05,SKU-14763,6
2025-07-05,SKU-14798,2
2025-07-05,SKU-14806,4
2025-07-05,SKU-14872,4
2025-07-05,SKU-14882,2
2025-07-05,SKU-14888,2
2025-07-05,SKU-14894,4
2025-07-05,SKU-14944,1
2025-07-05,SKU-14946,2
2025-07-05,SKU-14947,2
2025-07-05,SKU-14992,2
2025-07-05,SKU-15010,2
2025-07-05,SKU-15015,4
2025-07-05,SKU-15027,2
2025-07-05,SKU-15029,1
2025-07-05,SKU-15037,2
2025-07-05,SKU-15038,2
2025-07-05,SKU-15054,1
2025-07-05,SKU-15067,2
2025-07-05,SKU-15069,2
2025-07-05,SKU-15104,2
2025-07-05,SKU-15105,2
2025-07-05,SKU-15106,10
2025-07-05,SKU-15127,4
2025-07-05,SKU-15145,2
2025-07-05,SKU-15146,2
2025-07-05,SKU-15169,8
2025-07-05,SKU-15172,11
2025-07-05,SKU-15186,6
2025-07-05,SKU-15189,74
2025-07-05,SKU-15193,3
2025-07-05,SKU-15195,3
2025-07-05,SKU-15197,2
2025-07-05,SKU-15199,2
2025-07-05,SKU-15201,2
2025-07-05,SKU-15203,2
2025-07-05,SKU-15236,8
2025-07-05,SKU-15248,12
2025-07-05,SKU-15283,12
2025-07-05,SKU-15284,2
2025-07-05,SKU-15301,1
2025-07-05,SKU-15319,2
2025-07-05,SKU-15364,1
2025-07-05,SKU-15462,1
2025-07-05,SKU-15463,2
2025-07-05,SKU-15520,16
2025-07-05,SKU-15547,10
2025-07-05,SKU-15599,15
2025-07-05,SKU-15603,5
2025-07-05,SKU-15940,1
2025-07-05,SKU-15941,1
2025-07-05,SKU-15955,3
2025-07-05,SKU-15974,9
2025-07-05,SKU-16260,1
2025-07-07,SKU-00109,1
2025-07-07,SKU-00203,1
2025-07-07,SKU-00248,2
2025-07-07,SKU-00265,2
2025-07-07,SKU-00292,4
2025-07-07,SKU-00299,1
2025-07-07,SKU-00314,2
2025-07-07,SKU-00317,1
2025-07-07,SKU-00335,-1
2025-07-07,SKU-00336,2
2025-07-07,SKU-00351,1
2025-07-07,SKU-00353,4
2025-07-07,SKU-00355,1
2025-07-07,SKU-00371,1
2025-07-07,SKU-00375,2
2025-07-07,SKU-00398,1
2025-07-07,SKU-00405,1
2025-07-07,SKU-00428,1
2025-07-07,SKU-00440,1
2025-07-07,SKU-00515,5
2025-07-07,SKU-00583,1
2025-07-07,SKU-00591,1
2025-07-07,SKU-00601,2
2025-07-07,SKU-00609,1
2025-07-07,SKU-00637,1
2025-07-07,SKU-00638,1
2025-07-07,SKU-00676,4
2025-07-07,SKU-00772,1
2025-07-07,SKU-00840,1
2025-07-07,SKU-00895,1
2025-07-07,SKU-00953,8
2025-07-07,SKU-00984,7
2025-07-07,SKU-00998,9
2025-07-07,SKU-01021,1
2025-07-07,SKU-01034,3
2025-07-07,SKU-01041,3
2025-07-07,SKU-01052,3
2025-07-07,SKU-01059,1
2025-07-07,SKU-01066,1
2025-07-07,SKU-01073,2
2025-07-07,SKU-01076,6
2025-07-07,SKU-01165,2
2025-07-07,SKU-01220,1
2025-07-07,SKU-01322,1
2025-07-07,SKU-01334,1
2025-07-07,SKU-01340,1
2025-07-07,SKU-01470,1
2025-07-07,SKU-01485,1
2025-07-07,SKU-01611,1
2025-07-07,SKU-01660,1
2025-07-07,SKU-01797,1
2025-07-07,SKU-02156,1
2025-07-07,SKU-02159,1
2025-07-07,SKU-02183,1
2025-07-07,SKU-02305,10
2025-07-07,SKU-02315,1
2025-07-07,SKU-02359,2
2025-07-07,SKU-02404,2
2025-07-07,SKU-02405,1
2025-07-07,SKU-02481,4
2025-07-07,SKU-02491,1
2025-07-07,SKU-02499,2
2025-07-07,SKU-02676,1
2025-07-07,SKU-02717,5
2025-07-07,SKU-02754,1
2025-07-07,SKU-02819,1
2025-07-07,SKU-02904,1
2025-07-07,SKU-02915,1
2025-07-07,SKU-02990,3
2025-07-07,SKU-03016,1
2025-07-07,SKU-03080,1
2025-07-07,SKU-03089,1
2025-07-07,SKU-03095,2
2025-07-07,SKU-03120,1
2025-07-07,SKU-03144,6
2025-07-07,SKU-03145,4
2025-07-07,SKU-03192,1
2025-07-07,SKU-03205,2
2025-07-07,SKU-03244,1
2025-07-07,SKU-03322,3
2025-07-07,SKU-03332,0
2025-07-07,SKU-03536,1
2025-07-07,SKU-03565,5
2025-07-07,SKU-03575,2
2025-07-07,SKU-03607,1
2025-07-07,SKU-03649,1
2025-07-07,SKU-03659,2
2025-07-07,SKU-03705,2
2025-07-07,SKU-03766,1
2025-07-07,SKU-03772,3
2025-07-07,SKU-03799,1
2025-07-07,SKU-03841,1
2025-07-07,SKU-03851,7
2025-07-07,SKU-03903,3
2025-07-07,SKU-03951,2
2025-07-07,SKU-04163,2
2025-07-07,SKU-04192,1
2025-07-07,SKU-04259,1
2025-07-07,SKU-04262,7
2025-07-07,SKU-04268,1
2025-07-07,SKU-04423,2
2025-07-07,SKU-04573,1
2025-07-07,SKU-04576,1
2025-07-07,SKU-04719,2
2025-07-07,SKU-04744,2
2025-07-07,SKU-04792,0
2025-07-07,SKU-04795,2
2025-07-07,SKU-04813,1
2025-07-07,SKU-04835,1
2025-07-07,SKU-04839,2
2025-07-07,SKU-04856,1
2025-07-07,SKU-04940,2
2025-07-07,SKU-04949,2
2025-07-07,SKU-04978,1
2025-07-07,SKU-05034,2
2025-07-07,SKU-05036,6
2025-07-07,SKU-05044,2
2025-07-07,SKU-05067,3
2025-07-07,SKU-05075,1
2025-07-07,SKU-05218,0
2025-07-07,SKU-05278,1
2025-07-07,SKU-05402,1
2025-07-07,SKU-05409,2
2025-07-07,SKU-05436,1
2025-07-07,SKU-05437,1
2025-07-07,SKU-05619,10
2025-07-07,SKU-05713,1
2025-07-07,SKU-05728,1
2025-07-07,SKU-05958,1
2025-07-07,SKU-06158,4
2025-07-07,SKU-06315,2
2025-07-07,SKU-06333,9
2025-07-07,SKU-06373,1
2025-07-07,SKU-06548,4
2025-07-07,SKU-06557,2
2025-07-07,SKU-06622,2
2025-07-07,SKU-06651,10
2025-07-07,SKU-06655,5
2025-07-07,SKU-06678,1
2025-07-07,SKU-06689,2
2025-07-07,SKU-06696,2
2025-07-07,SKU-06753,1
2025-07-07,SKU-06770,1
2025-07-07,SKU-06780,1
2025-07-07,SKU-06827,2
2025-07-07,SKU-06833,2
2025-07-07,SKU-06863,1
2025-07-07,SKU-06871,1
2025-07-07,SKU-06877,3
2025-07-07,SKU-06904,1
2025-07-07,SKU-06929,14
2025-07-07,SKU-06934,1
2025-07-07,SKU-07006,2
2025-07-07,SKU-07022,19
2025-07-07,SKU-07048,2
2025-07-07,SKU-07102,2
2025-07-07,SKU-07112,2
2025-07-07,SKU-07171,2
2025-07-07,SKU-07177,2
2025-07-07,SKU-07399,1
2025-07-07,SKU-07490,4
2025-07-07,SKU-07499,2
2025-07-07,SKU-07530,2
2025-07-07,SKU-07554,2
2025-07-07,SKU-07555,1
2025-07-07,SKU-07561,2
2025-07-07,SKU-07569,2
2025-07-07,SKU-07573,-2
2025-07-07,SKU-07588,1
2025-07-07,SKU-07619,2
2025-07-07,SKU-07670,2
2025-07-07,SKU-08073,5
2025-07-07,SKU-08112,5
2025-07-07,SKU-08203,1
2025-07-07,SKU-08209,1
2025-07-07,SKU-08275,1
2025-07-07,SKU-08310,1
2025-07-07,SKU-08380,1
2025-07-07,SKU-08523,11
2025-07-07,SKU-08646,1
2025-07-07,SKU-08690,1
2025-07-07,SKU-08729,1
2025-07-07,SKU-08791,1
2025-07-07,SKU-08864,4
2025-07-07,SKU-08866,1
2025-07-07,SKU-08869,2
2025-07-07,SKU-08876,3
2025-07-07,SKU-08895,2
2025-07-07,SKU-08926,5
2025-07-07,SKU-09010,2
2025-07-07,SKU-09027,1
2025-07-07,SKU-09090,1
2025-07-07,SKU-09103,1
2025-07-07,SKU-09128,2
2025-07-07,SKU-09198,1
2025-07-07,SKU-09216,2
2025-07-07,SKU-09246,1
2025-07-07,SKU-09266,1
2025-07-07,SKU-09285,3
2025-07-07,SKU-09295,2
2025-07-07,SKU-09304,1
2025-07-07,SKU-09340,0
2025-07-07,SKU-09370,4
2025-07-07,SKU-09400,2
2025-07-07,SKU-09441,0
2025-07-07,SKU-09444,1
2025-07-07,SKU-09475,80
2025-07-07,SKU-09507,6
2025-07-07,SKU-09510,12
2025-07-07,SKU-09521,15
2025-07-07,SKU-09580,3
2025-07-07,SKU-09599,1
2025-07-07,SKU-09615,3
2025-07-07,SKU-09624,5
2025-07-07,SKU-09629,1
2025-07-07,SKU-09632,1
2025-07-07,SKU-09633,4
2025-07-07,SKU-09635,2
2025-07-07,SKU-09647,6
2025-07-07,SKU-09694,4
2025-07-07,SKU-09700,2
2025-07-07,SKU-09747,1
2025-07-07,SKU-09760,118
2025-07-07,SKU-09762,14
2025-07-07,SKU-09765,5
2025-07-07,SKU-09773,1
2025-07-07,SKU-09830,1
2025-07-07,SKU-09931,2
2025-07-07,SKU-09932,1
2025-07-07,SKU-09966,1
2025-07-07,SKU-09969,1
2025-07-07,SKU-10017,1
2025-07-07,SKU-10052,2
2025-07-07,SKU-10054,21
2025-07-07,SKU-10076,3
2025-07-07,SKU-10214,1
2025-07-07,SKU-10442,1
2025-07-07,SKU-10499,10
2025-07-07,SKU-10532,9
2025-07-07,SKU-10668,1
2025-07-07,SKU-10697,2
2025-07-07,SKU-10698,2
2025-07-07,SKU-10710,2
2025-07-07,SKU-10729,1
2025-07-07,SKU-10747,2
2025-07-07,SKU-10748,2
2025-07-07,SKU-10854,1
2025-07-07,SKU-10858,2
2025-07-07,SKU-10904,6
2025-07-07,SKU-10950,2
2025-07-07,SKU-10953,2
2025-07-07,SKU-10978,4
2025-07-07,SKU-10981,10
2025-07-07,SKU-10984,4
2025-07-07,SKU-10986,24
2025-07-07,SKU-10989,24
2025-07-07,SKU-10992,2
2025-07-07,SKU-10996,12
2025-07-07,SKU-10998,1
2025-07-07,SKU-11014,1
2025-07-07,SKU-11024,1
2025-07-07,SKU-11069,7
2025-07-07,SKU-11258,10
2025-07-07,SKU-11270,1
2025-07-07,SKU-11275,4
2025-07-07,SKU-11286,3
2025-07-07,SKU-11300,1
2025-07-07,SKU-11320,1
2025-07-07,SKU-11369,1
2025-07-07,SKU-11382,1
2025-07-07,SKU-11407,2
2025-07-07,SKU-11637,1
2025-07-07,SKU-11646,2
2025-07-07,SKU-11849,-2
2025-07-07,SKU-11853,1
2025-07-07,SKU-11860,2
2025-07-07,SKU-11875,2
2025-07-07,SKU-11883,1
2025-07-07,SKU-11899,1
2025-07-07,SKU-11909,0
2025-07-07,SKU-11936,1
2025-07-07,SKU-11948,2
2025-07-07,SKU-11949,2
2025-07-07,SKU-11959,1
2025-07-07,SKU-11972,1
2025-07-07,SKU-11974,5
2025-07-07,SKU-11992,1
2025-07-07,SKU-12031,3
2025-07-07,SKU-12034,1
2025-07-07,SKU-12043,1
2025-07-07,SKU-12060,1
2025-07-07,SKU-12064,2
2025-07-07,SKU-12114,24
2025-07-07,SKU-12166,1
2025-07-07,SKU-12167,1
2025-07-07,SKU-12176,13
2025-07-07,SKU-12177,42
2025-07-07,SKU-12207,2
2025-07-07,SKU-12293,1
2025-07-07,SKU-12315,2
2025-07-07,SKU-12317,2
2025-07-07,SKU-12332,1
2025-07-07,SKU-12446,32
2025-07-07,SKU-12454,1
2025-07-07,SKU-12487,1
2025-07-07,SKU-12534,30
2025-07-07,SKU-12537,12
2025-07-07,SKU-12608,2
2025-07-07,SKU-12660,8
2025-07-07,SKU-12747,1
2025-07-07,SKU-13073,2
2025-07-07,SKU-13074,3
2025-07-07,SKU-13096,2
2025-07-07,SKU-13240,1
2025-07-07,SKU-13369,4
2025-07-07,SKU-13376,1
2025-07-07,SKU-13459,1
2025-07-07,SKU-13481,10
2025-07-07,SKU-13520,3
2025-07-07,SKU-13522,4
2025-07-07,SKU-13549,1
2025-07-07,SKU-13552,4
2025-07-07,SKU-13553,2
2025-07-07,SKU-13554,1
2025-07-07,SKU-13624,1
2025-07-07,SKU-13631,1
2025-07-07,SKU-13632,2
2025-07-07,SKU-13637,1
2025-07-07,SKU-13643,1
2025-07-07,SKU-13650,1
2025-07-07,SKU-13660,1
2025-07-07,SKU-13717,3
2025-07-07,SKU-13720,1
2025-07-07,SKU-13726,5
2025-07-07,SKU-13729,0
2025-07-07,SKU-13758,1
2025-07-07,SKU-13788,1
2025-07-07,SKU-13798,1
2025-07-07,SKU-13811,1
2025-07-07,SKU-13825,1
2025-07-07,SKU-14075,1
2025-07-07,SKU-14137,1
2025-07-07,SKU-14144,1
2025-07-07,SKU-14167,1
2025-07-07,SKU-14213,10
2025-07-07,SKU-14219,6
2025-07-07,SKU-14227,2
2025-07-07,SKU-14247,3
2025-07-07,SKU-14275,8
2025-07-07,SKU-14281,2
2025-07-07,SKU-14285,6
2025-07-07,SKU-14291,6
2025-07-07,SKU-14293,4
2025-07-07,SKU-14303,18
2025-07-07,SKU-14307,1
2025-07-07,SKU-14320,2
2025-07-07,SKU-14323,19
2025-07-07,SKU-14326,9
2025-07-07,SKU-14338,6
2025-07-07,SKU-14349,2
2025-07-07,SKU-14350,2
2025-07-07,SKU-14382,6
2025-07-07,SKU-14387,1
2025-07-07,SKU-14390,1
2025-07-07,SKU-14396,2
2025-07-07,SKU-14398,2
2025-07-07,SKU-14418,2
2025-07-07,SKU-14434,2
2025-07-07,SKU-14452,1
2025-07-07,SKU-14465,4
2025-07-07,SKU-14468,13
2025-07-07,SKU-14497,2
2025-07-07,SKU-14516,6
2025-07-07,SKU-14536,4
2025-07-07,SKU-14537,4
2025-07-07,SKU-14573,5
2025-07-07,SKU-14574,7
2025-07-07,SKU-14576,1
2025-07-07,SKU-14578,1
2025-07-07,SKU-14581,4
2025-07-07,SKU-14584,2
2025-07-07,SKU-14593,2
2025-07-07,SKU-14594,2
2025-07-07,SKU-14610,6
2025-07-07,SKU-14614,4
2025-07-07,SKU-14615,8
2025-07-07,SKU-14624,2
2025-07-07,SKU-14631,4
2025-07-07,SKU-14634,2
2025-07-07,SKU-14641,2
2025-07-07,SKU-14644,4
2025-07-07,SKU-14647,4
2025-07-07,SKU-14686,12
2025-07-07,SKU-14697,4
2025-07-07,SKU-14698,4
2025-07-07,SKU-14699,10
2025-07-07,SKU-14709,2
2025-07-07,SKU-14711,2
2025-07-07,SKU-14730,18
2025-07-07,SKU-14741,14
2025-07-07,SKU-14745,1
2025-07-07,SKU-14747,1
2025-07-07,SKU-14754,12
2025-07-07,SKU-14755,12
2025-07-07,SKU-14763,32
2025-07-07,SKU-14785,10
2025-07-07,SKU-14786,2
2025-07-07,SKU-14792,1
2025-07-07,SKU-14798,6
2025-07-07,SKU-14804,2
2025-07-07,SKU-14806,11
2025-07-07,SKU-14823,1
2025-07-07,SKU-14838,2
2025-07-07,SKU-14867,6
2025-07-07,SKU-14872,6
2025-07-07,SKU-14882,10
2025-07-07,SKU-14888,18
2025-07-07,SKU-14894,6
2025-07-07,SKU-14930,2
2025-07-07,SKU-14944,1
2025-07-07,SKU-14946,1
2025-07-07,SKU-14947,1
2025-07-07,SKU-14956,1
2025-07-07,SKU-14992,2
2025-07-07,SKU-15000,6
2025-07-07,SKU-15008,2
2025-07-07,SKU-15015,4
2025-07-07,SKU-15022,4
2025-07-07,SKU-15040,1
2025-07-07,SKU-15068,1
2025-07-07,SKU-15118,10
2025-07-07,SKU-15132,2
2025-07-07,SKU-15133,2
2025-07-07,SKU-15145,3
2025-07-07,SKU-15168,2
2025-07-07,SKU-15169,14
2025-07-07,SKU-15170,2
2025-07-07,SKU-15172,5
2025-07-07,SKU-15180,2
2025-07-07,SKU-15201,6
2025-07-07,SKU-15205,4
2025-07-07,SKU-15245,2
2025-07-07,SKU-15252,0
2025-07-07,SKU-15283,4
2025-07-07,SKU-15284,10
2025-07-07,SKU-15302,2
2025-07-07,SKU-15421,2
2025-07-07,SKU-15455,1
2025-07-07,SKU-15489,1
2025-07-07,SKU-15520,22
2025-07-07,SKU-15576,2
2025-07-07,SKU-15599,7
2025-07-07,SKU-15601,1
2025-07-07,SKU-15603,5
2025-07-07,SKU-15615,1
2025-07-07,SKU-15729,1
2025-07-07,SKU-15746,2
2025-07-07,SKU-15955,1
2025-07-07,SKU-15974,29
2025-07-07,SKU-15977,1
2025-07-07,SKU-15980,1
2025-07-07,SKU-15983,1
2025-07-07,SKU-16265,1
2025-07-07,SKU-16298,1
2025-07-08,SKU-00002,10
2025-07-08,SKU-00003,8
2025-07-08,SKU-00046,1
2025-07-08,SKU-00094,1
2025-07-08,SKU-00175,1
2025-07-08,SKU-00265,1
2025-07-08,SKU-00280,1
2025-07-08,SKU-00291,1
2025-07-08,SKU-00292,1
2025-07-08,SKU-00300,2
2025-07-08,SKU-00336,2
2025-07-08,SKU-00344,3
2025-07-08,SKU-00351,3
2025-07-08,SKU-00375,4
2025-07-08,SKU-00408,1
2025-07-08,SKU-00425,1
2025-07-08,SKU-00440,1
2025-07-08,SKU-00442,1
2025-07-08,SKU-00446,1
2025-07-08,SKU-00447,1
2025-07-08,SKU-00452,1
2025-07-08,SKU-00554,1
2025-07-08,SKU-00557,1
2025-07-08,SKU-00586,1
2025-07-08,SKU-00591,1
2025-07-08,SKU-00595,1
2025-07-08,SKU-00609,1
2025-07-08,SKU-00610,1
2025-07-08,SKU-00613,1
2025-07-08,SKU-00670,3
2025-07-08,SKU-00860,1
2025-07-08,SKU-00910,1
2025-07-08,SKU-00953,8
2025-07-08,SKU-00960,0
2025-07-08,SKU-00961,8
2025-07-08,SKU-00967,8
2025-07-08,SKU-00984,2
2025-07-08,SKU-00998,8
2025-07-08,SKU-01021,4
2025-07-08,SKU-01034,2
2025-07-08,SKU-01046,1
2025-07-08,SKU-01047,1
2025-07-08,SKU-01052,0
2025-07-08,SKU-01068,3
2025-07-08,SKU-01076,6
2025-07-08,SKU-01092,1
2025-07-08,SKU-01093,1
2025-07-08,SKU-01346,1
2025-07-08,SKU-01372,1
2025-07-08,SKU-01408,1
2025-07-08,SKU-01430,1
2025-07-08,SKU-01470,2
2025-07-08,SKU-01479,1
2025-07-08,SKU-01509,1
2025-07-08,SKU-01515,1
2025-07-08,SKU-01540,1
2025-07-08,SKU-01608,2
2025-07-08,SKU-01621,1
2025-07-08,SKU-01652,1
2025-07-08,SKU-01653,0
2025-07-08,SKU-01691,1
2025-07-08,SKU-01692,1
2025-07-08,SKU-01887,8
2025-07-08,SKU-01961,4
2025-07-08,SKU-02159,1
2025-07-08,SKU-02183,2
2025-07-08,SKU-02185,2
2025-07-08,SKU-02284,1
2025-07-08,SKU-02335,1
2025-07-08,SKU-02346,1
2025-07-08,SKU-02393,1
2025-07-08,SKU-02480,1
2025-07-08,SKU-02499,1
2025-07-08,SKU-02574,1
2025-07-08,SKU-02648,5
2025-07-08,SKU-02676,1
2025-07-08,SKU-02717,3
2025-07-08,SKU-02819,1
2025-07-08,SKU-02825,1
2025-07-08,SKU-02990,2
2025-07-08,SKU-03016,1
2025-07-08,SKU-03049,1
2025-07-08,SKU-03089,2
2025-07-08,SKU-03107,1
2025-07-08,SKU-03120,1
2025-07-08,SKU-03145,1
2025-07-08,SKU-03244,3
2025-07-08,SKU-03251,1
2025-07-08,SKU-03266,2
2025-07-08,SKU-03298,1
2025-07-08,SKU-03322,3
2025-07-08,SKU-03350,10
2025-07-08,SKU-03493,1
2025-07-08,SKU-03517,1
2025-07-08,SKU-03536,-1
2025-07-08,SKU-03565,1
2025-07-08,SKU-03575,1
2025-07-08,SKU-03617,1
2025-07-08,SKU-03633,1
2025-07-08,SKU-03649,1
2025-07-08,SKU-03795,1
2025-07-08,SKU-03896,1
2025-07-08,SKU-03903,3
2025-07-08,SKU-03920,2
2025-07-08,SKU-03929,5
2025-07-08,SKU-03952,1
2025-07-08,SKU-03953,1
2025-07-08,SKU-03954,1
2025-07-08,SKU-04146,1
2025-07-08,SKU-04156,1
2025-07-08,SKU-04163,1
2025-07-08,SKU-04177,1
2025-07-08,SKU-04182,1
2025-07-08,SKU-04192,1
2025-07-08,SKU-04209,1
2025-07-08,SKU-04237,1
2025-07-08,SKU-04241,1
2025-07-08,SKU-04259,1
2025-07-08,SKU-04262,5
2025-07-08,SKU-04268,2
2025-07-08,SKU-04459,1
2025-07-08,SKU-04573,1
2025-07-08,SKU-04576,1
2025-07-08,SKU-04598,1
2025-07-08,SKU-04601,1
2025-07-08,SKU-04611,1
2025-07-08,SKU-04669,1
2025-07-08,SKU-04719,1
2025-07-08,SKU-04744,2
2025-07-08,SKU-04856,1
2025-07-08,SKU-04871,2
2025-07-08,SKU-04892,1
2025-07-08,SKU-04940,1
2025-07-08,SKU-04953,0
2025-07-08,SKU-04956,1
2025-07-08,SKU-05024,1
2025-07-08,SKU-05027,2
2025-07-08,SKU-05036,7
2025-07-08,SKU-05042,2
2025-07-08,SKU-05044,1
2025-07-08,SKU-05047,1
2025-07-08,SKU-05049,2
2025-07-08,SKU-05053,0
2025-07-08,SKU-05142,3
2025-07-08,SKU-05143,1
2025-07-08,SKU-05144,2
2025-07-08,SKU-05232,3
2025-07-08,SKU-05278,1
2025-07-08,SKU-05311,1
2025-07-08,SKU-05419,1
2025-07-08,SKU-05446,1
2025-07-08,SKU-05574,1
2025-07-08,SKU-05619,10
2025-07-08,SKU-05716,2
2025-07-08,SKU-05950,1
2025-07-08,SKU-06052,2
2025-07-08,SKU-06142,1
2025-07-08,SKU-06158,8
2025-07-08,SKU-06161,4
2025-07-08,SKU-06223,1
2025-07-08,SKU-06283,2
2025-07-08,SKU-06296,13
2025-07-08,SKU-06332,4
2025-07-08,SKU-06382,1
2025-07-08,SKU-06444,1
2025-07-08,SKU-06493,1
2025-07-08,SKU-06655,6
2025-07-08,SKU-06688,1
2025-07-08,SKU-06696,2
2025-07-08,SKU-06698,2
2025-07-08,SKU-06773,2
2025-07-08,SKU-06832,1
2025-07-08,SKU-06904,2
2025-07-08,SKU-06921,2
2025-07-08,SKU-06937,2
2025-07-08,SKU-06951,2
2025-07-08,SKU-06978,1
2025-07-08,SKU-07022,1
2025-07-08,SKU-07080,1
2025-07-08,SKU-07155,1
2025-07-08,SKU-07177,2
2025-07-08,SKU-07250,2
2025-07-08,SKU-07398,1
2025-07-08,SKU-07449,8
2025-07-08,SKU-07483,2
2025-07-08,SKU-07487,2
2025-07-08,SKU-07537,2
2025-07-08,SKU-07573,4
2025-07-08,SKU-07587,1
2025-07-08,SKU-07651,1
2025-07-08,SKU-07670,5
2025-07-08,SKU-07771,19
2025-07-08,SKU-07772,1
2025-07-08,SKU-07862,2
2025-07-08,SKU-07969,4
2025-07-08,SKU-08009,2
2025-07-08,SKU-08014,2
2025-07-08,SKU-08024,2
2025-07-08,SKU-08064,5
2025-07-08,SKU-08065,6
2025-07-08,SKU-08067,13
2025-07-08,SKU-08073,5
2025-07-08,SKU-08110,10
2025-07-08,SKU-08112,30
2025-07-08,SKU-08194,1
2025-07-08,SKU-08204,1
